# dim  N   mc   dt  Impsamp 
# 2    2 262394 0.1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.114801e+00 3.567134e-05 1.113509e+00 9.750337e-01
3.114175e+00 3.564472e-05 1.096812e+00 9.747298e-01
3.114086e+00 3.542915e-05 1.103289e+00 9.748479e-01
3.116639e+00 4.204345e-05 1.114606e+00 9.748918e-01
3.114865e+00 3.591175e-05 1.130349e+00 9.752853e-01
3.114017e+00 3.625163e-05 1.157737e+00 9.747832e-01
3.113528e+00 3.576202e-05 1.065029e+00 9.750652e-01
3.110058e+00 3.532361e-05 1.026349e+00 9.747546e-01
3.111529e+00 3.605323e-05 1.100589e+00 9.749270e-01
3.110872e+00 3.559106e-05 1.131770e+00 9.751233e-01
3.108817e+00 3.580878e-05 1.116168e+00 9.751195e-01
3.109989e+00 3.613271e-05 1.084084e+00 9.749947e-01
3.106817e+00 3.584993e-05 1.188724e+00 9.748365e-01
3.110845e+00 3.590648e-05 1.134718e+00 9.752586e-01
3.110407e+00 3.670477e-05 1.143455e+00 9.750347e-01
3.107293e+00 3.532289e-05 1.091782e+00 9.750004e-01
3.107580e+00 3.555427e-05 1.142814e+00 9.751462e-01
3.104401e+00 3.503325e-05 1.123738e+00 9.750204e-01
3.107987e+00 3.571380e-05 1.060139e+00 9.751204e-01
3.104659e+00 3.509151e-05 1.059372e+00 9.750995e-01
3.110154e+00 3.711596e-05 1.136249e+00 9.748146e-01
3.107438e+00 3.554514e-05 1.109039e+00 9.750880e-01
3.104826e+00 3.560599e-05 1.085782e+00 9.750271e-01
3.105519e+00 3.547916e-05 1.111330e+00 9.747279e-01
3.108315e+00 3.549235e-05 1.108032e+00 9.748117e-01
3.098579e+00 3.498904e-05 1.088107e+00 9.750556e-01
3.105501e+00 3.608429e-05 1.042686e+00 9.752995e-01
3.100702e+00 3.492153e-05 1.041152e+00 9.752367e-01
3.104240e+00 3.547121e-05 1.079563e+00 9.752157e-01
3.103066e+00 3.518633e-05 1.080056e+00 9.751881e-01
3.100585e+00 3.554958e-05 1.207281e+00 9.752500e-01
3.103182e+00 3.543083e-05 1.142478e+00 9.752205e-01
3.098184e+00 3.486468e-05 1.057715e+00 9.750928e-01
3.099457e+00 3.525675e-05 1.076347e+00 9.752729e-01
3.099609e+00 3.505448e-05 1.058779e+00 9.751471e-01
3.101484e+00 3.558613e-05 1.132919e+00 9.752424e-01
3.098669e+00 3.497931e-05 1.178729e+00 9.750490e-01
3.098753e+00 3.541147e-05 1.117193e+00 9.753958e-01
3.098452e+00 3.559746e-05 1.199115e+00 9.749537e-01
3.098680e+00 3.529286e-05 1.072852e+00 9.753548e-01
3.098998e+00 3.641020e-05 1.116991e+00 9.752691e-01
3.102300e+00 3.631177e-05 1.117888e+00 9.749308e-01
3.099862e+00 3.564646e-05 1.230346e+00 9.751938e-01
3.099755e+00 3.515165e-05 1.079642e+00 9.749699e-01
3.093737e+00 3.484832e-05 1.088726e+00 9.754234e-01
3.097451e+00 3.521940e-05 1.131116e+00 9.750852e-01
3.102092e+00 3.558063e-05 1.114760e+00 9.754558e-01
3.096194e+00 3.584969e-05 1.194821e+00 9.752062e-01
3.099397e+00 3.541542e-05 1.187005e+00 9.750204e-01
3.097886e+00 3.535461e-05 1.145845e+00 9.751214e-01
3.098431e+00 3.603329e-05 1.200613e+00 9.750718e-01
3.099762e+00 3.514805e-05 1.164380e+00 9.754453e-01
3.101106e+00 3.617786e-05 1.167440e+00 9.751033e-01
3.100666e+00 3.814552e-05 1.177891e+00 9.748679e-01
3.100152e+00 3.518338e-05 1.125323e+00 9.749699e-01
3.097243e+00 3.605589e-05 1.136139e+00 9.749527e-01
3.099542e+00 3.546070e-05 1.068626e+00 9.755396e-01
3.095018e+00 3.497847e-05 1.082860e+00 9.751042e-01
3.095534e+00 3.492449e-05 1.121488e+00 9.751519e-01
3.093425e+00 3.542083e-05 1.073479e+00 9.750004e-01
3.098807e+00 4.258054e-05 1.074498e+00 9.753834e-01
3.094887e+00 3.513208e-05 1.243331e+00 9.749699e-01
3.094586e+00 3.509467e-05 1.133307e+00 9.752357e-01
3.093096e+00 3.494550e-05 1.118647e+00 9.753053e-01
3.093846e+00 3.485928e-05 1.132614e+00 9.750995e-01
3.092991e+00 3.487536e-05 1.157222e+00 9.750718e-01
3.098006e+00 3.511619e-05 1.077543e+00 9.750071e-01
3.099376e+00 3.732201e-05 1.099036e+00 9.753186e-01
3.095638e+00 3.521788e-05 1.095923e+00 9.749070e-01
3.094050e+00 3.545642e-05 1.074631e+00 9.751919e-01
3.098083e+00 3.570886e-05 1.050598e+00 9.754749e-01
3.094880e+00 3.500619e-05 1.121227e+00 9.753853e-01
3.093310e+00 3.528034e-05 1.310215e+00 9.750776e-01
3.095027e+00 3.517089e-05 1.119956e+00 9.753720e-01
3.092562e+00 3.498862e-05 1.140977e+00 9.752271e-01
3.091887e+00 3.525815e-05 1.104623e+00 9.754453e-01
3.095462e+00 3.519493e-05 1.202346e+00 9.751957e-01
3.094069e+00 3.512978e-05 1.088173e+00 9.753319e-01
3.091819e+00 3.492968e-05 1.111334e+00 9.752376e-01
3.089101e+00 3.503054e-05 1.120701e+00 9.752843e-01
3.094399e+00 3.536980e-05 1.171576e+00 9.753377e-01
3.092553e+00 3.504871e-05 1.146735e+00 9.754244e-01
3.094977e+00 3.603380e-05 1.070489e+00 9.749413e-01
3.096263e+00 3.591640e-05 1.064632e+00 9.753367e-01
3.089308e+00 3.465237e-05 1.075875e+00 9.752891e-01
3.094146e+00 3.502976e-05 1.073713e+00 9.751776e-01
3.094357e+00 3.502957e-05 1.048999e+00 9.752919e-01
3.092105e+00 3.521772e-05 1.073684e+00 9.752024e-01
3.091512e+00 3.475302e-05 1.088752e+00 9.751481e-01
3.090646e+00 3.480762e-05 1.066068e+00 9.750995e-01
3.092816e+00 3.495567e-05 1.194417e+00 9.752262e-01
3.095058e+00 3.615752e-05 1.092283e+00 9.752519e-01
3.091821e+00 3.522850e-05 1.117858e+00 9.750604e-01
3.094125e+00 3.593075e-05 1.077773e+00 9.754063e-01
3.094882e+00 3.523259e-05 1.175457e+00 9.754682e-01
3.094644e+00 3.510290e-05 1.226336e+00 9.754920e-01
3.092105e+00 3.493839e-05 1.221883e+00 9.751395e-01
3.096403e+00 3.542493e-05 1.147090e+00 9.750604e-01
3.091879e+00 3.515335e-05 1.262299e+00 9.754329e-01
3.091790e+00 3.505069e-05 1.285020e+00 9.750366e-01
3.093169e+00 3.592726e-05 1.196906e+00 9.747774e-01
3.094879e+00 3.588272e-05 1.096089e+00 9.753767e-01
3.096134e+00 3.524581e-05 1.106754e+00 9.753110e-01
3.094573e+00 3.514669e-05 1.072079e+00 9.755416e-01
3.097643e+00 3.767047e-05 1.104645e+00 9.751824e-01
3.092938e+00 3.490561e-05 1.065710e+00 9.751061e-01
3.091454e+00 3.572993e-05 1.049860e+00 9.751566e-01
3.093232e+00 3.525591e-05 1.216710e+00 9.754606e-01
3.092656e+00 3.513707e-05 1.204335e+00 9.754920e-01
