# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.138839e+00 4.137863e-05 1.017917e+00 8.696702e-01
3.140132e+00 4.162543e-05 1.073451e+00 8.692329e-01
3.137550e+00 4.130532e-05 9.759270e-01 8.695969e-01
3.136280e+00 4.369814e-05 9.929640e-01 8.699665e-01
3.159782e+00 6.052952e-05 1.012466e+00 8.704153e-01
3.131425e+00 4.306700e-05 1.069404e+00 8.695807e-01
3.143522e+00 5.513896e-05 1.014033e+00 8.700437e-01
3.129736e+00 4.186017e-05 1.034769e+00 8.703467e-01
3.125817e+00 4.201157e-05 9.952540e-01 8.691881e-01
3.133415e+00 4.380786e-05 9.727660e-01 8.692415e-01
3.127981e+00 4.100799e-05 9.419120e-01 8.704305e-01
3.127551e+00 4.206926e-05 9.751480e-01 8.691767e-01
3.132354e+00 4.206367e-05 1.036699e+00 8.702857e-01
3.129858e+00 4.102255e-05 9.299280e-01 8.707116e-01
3.132140e+00 4.119060e-05 1.045851e+00 8.693339e-01
3.130762e+00 4.777304e-05 9.549370e-01 8.693187e-01
3.145118e+00 4.506940e-05 9.395780e-01 8.706344e-01
3.129118e+00 4.129644e-05 9.644530e-01 8.702981e-01
3.131377e+00 4.150273e-05 9.580000e-01 8.702819e-01
3.127761e+00 4.296081e-05 9.707180e-01 8.695435e-01
3.132300e+00 4.242436e-05 9.008830e-01 8.704353e-01
3.138740e+00 4.203746e-05 9.714390e-01 8.705954e-01
3.133437e+00 4.305816e-05 8.925450e-01 8.705525e-01
3.135678e+00 4.376615e-05 8.833130e-01 8.699837e-01
3.134784e+00 4.140646e-05 9.044030e-01 8.696350e-01
3.131251e+00 4.230497e-05 8.833080e-01 8.705544e-01
3.129981e+00 4.157520e-05 8.730270e-01 8.705477e-01
3.133925e+00 4.527937e-05 8.663110e-01 8.704867e-01
3.134701e+00 4.216975e-05 8.667840e-01 8.692882e-01
3.124972e+00 4.233776e-05 8.647690e-01 8.702476e-01
3.130598e+00 4.078901e-05 8.949110e-01 8.700885e-01
3.124108e+00 4.394838e-05 8.688470e-01 8.704410e-01
3.122952e+00 4.053603e-05 8.778030e-01 8.704210e-01
3.128005e+00 4.116873e-05 8.700490e-01 8.709231e-01
3.125968e+00 4.344732e-05 9.749470e-01 8.706316e-01
3.128523e+00 4.104628e-05 8.783140e-01 8.703524e-01
3.116243e+00 4.093722e-05 8.671300e-01 8.697750e-01
3.134880e+00 4.286286e-05 8.539300e-01 8.704334e-01
3.118532e+00 4.146476e-05 8.612170e-01 8.702819e-01
3.122829e+00 4.241769e-05 9.782930e-01 8.705115e-01
3.125281e+00 4.275078e-05 9.583260e-01 8.708059e-01
3.124902e+00 4.066003e-05 9.170410e-01 8.701409e-01
3.129741e+00 4.203232e-05 8.919930e-01 8.703839e-01
3.123659e+00 4.305544e-05 9.059780e-01 8.704201e-01
3.126137e+00 4.333843e-05 1.011255e+00 8.708078e-01
3.121083e+00 4.241087e-05 9.030450e-01 8.703086e-01
3.126475e+00 4.144322e-05 8.830970e-01 8.709631e-01
3.123683e+00 4.290147e-05 8.820570e-01 8.708621e-01
3.123323e+00 4.067167e-05 8.571760e-01 8.707764e-01
3.120282e+00 4.154263e-05 8.703500e-01 8.710308e-01
3.125877e+00 4.153456e-05 8.791230e-01 8.712747e-01
3.120501e+00 4.285497e-05 9.155050e-01 8.706420e-01
3.132649e+00 4.458831e-05 8.501960e-01 8.701218e-01
3.127146e+00 4.509283e-05 8.652500e-01 8.713919e-01
3.122345e+00 4.075031e-05 8.913900e-01 8.708841e-01
3.115422e+00 5.053400e-05 1.002347e+00 8.720693e-01
3.128553e+00 4.154811e-05 1.003885e+00 8.706573e-01
3.122444e+00 4.019698e-05 1.025823e+00 8.716891e-01
3.122217e+00 4.356005e-05 9.084890e-01 8.717130e-01
3.123507e+00 4.537535e-05 8.645520e-01 8.714548e-01
3.113573e+00 3.988115e-05 8.700870e-01 8.708088e-01
3.132463e+00 7.930011e-05 8.557050e-01 8.705582e-01
3.112831e+00 4.024191e-05 8.955940e-01 8.709870e-01
3.113697e+00 4.013201e-05 8.996780e-01 8.707268e-01
3.116184e+00 4.327445e-05 8.526910e-01 8.697464e-01
3.127137e+00 4.097685e-05 8.572060e-01 8.714157e-01
3.119948e+00 4.167071e-05 8.661620e-01 8.709164e-01
3.123695e+00 4.104308e-05 8.607550e-01 8.714290e-01
3.121422e+00 6.896220e-05 8.523650e-01 8.714576e-01
3.107148e+00 4.076437e-05 8.484200e-01 8.712804e-01
3.121091e+00 4.176518e-05 8.663610e-01 8.714538e-01
3.123549e+00 4.169857e-05 8.684640e-01 8.723904e-01
3.104902e+00 4.002994e-05 8.972090e-01 8.711623e-01
3.112022e+00 4.227542e-05 8.865500e-01 8.715281e-01
3.118150e+00 4.205607e-05 1.006005e+00 8.714929e-01
3.109844e+00 4.129893e-05 1.023399e+00 8.715167e-01
3.120084e+00 4.313536e-05 9.858350e-01 8.714509e-01
3.117007e+00 4.364161e-05 9.405460e-01 8.718587e-01
3.118295e+00 5.011085e-05 1.034427e+00 8.713147e-01
3.111727e+00 4.112291e-05 9.831450e-01 8.721693e-01
3.110226e+00 4.313689e-05 9.597180e-01 8.712461e-01
3.114470e+00 5.052700e-05 9.539240e-01 8.718397e-01
3.113541e+00 4.391156e-05 1.017667e+00 8.713299e-01
3.114698e+00 4.090637e-05 1.083027e+00 8.716358e-01
3.113446e+00 4.381020e-05 1.083206e+00 8.721065e-01
3.112608e+00 4.236446e-05 1.004600e+00 8.719931e-01
3.109759e+00 4.161077e-05 1.028256e+00 8.714881e-01
3.114790e+00 4.197681e-05 9.560930e-01 8.722532e-01
3.105794e+00 4.085715e-05 1.024487e+00 8.713662e-01
3.111933e+00 4.015213e-05 9.805300e-01 8.728429e-01
3.115101e+00 4.064627e-05 9.210150e-01 8.717225e-01
3.106216e+00 4.491092e-05 9.479380e-01 8.716072e-01
3.109651e+00 4.316994e-05 9.263850e-01 8.718444e-01
3.100227e+00 3.896126e-05 9.443230e-01 8.720312e-01
3.105252e+00 4.029835e-05 9.130000e-01 8.712756e-01
3.114661e+00 4.142108e-05 9.268610e-01 8.724056e-01
3.109197e+00 4.099397e-05 1.013370e+00 8.721503e-01
3.113068e+00 4.163424e-05 9.311670e-01 8.722637e-01
3.104566e+00 4.423404e-05 9.834160e-01 8.721436e-01
3.105750e+00 4.030537e-05 1.106407e+00 8.725285e-01
3.106549e+00 4.647306e-05 9.725210e-01 8.719816e-01
3.111097e+00 4.694423e-05 1.036987e+00 8.720064e-01
3.111288e+00 4.019383e-05 9.433010e-01 8.720645e-01
3.097445e+00 3.972778e-05 9.748750e-01 8.721741e-01
3.096898e+00 3.997774e-05 9.482890e-01 8.725647e-01
3.104371e+00 4.060956e-05 1.172837e+00 8.723647e-01
3.099631e+00 3.962636e-05 9.364890e-01 8.725219e-01
3.096664e+00 4.178639e-05 9.325960e-01 8.722294e-01
3.105494e+00 4.037067e-05 9.063060e-01 8.723970e-01
3.100192e+00 4.043723e-05 1.009066e+00 8.717377e-01
3.106096e+00 4.222634e-05 1.030366e+00 8.717253e-01
3.099076e+00 4.021855e-05 1.085180e+00 8.719264e-01
3.103339e+00 3.958956e-05 9.315390e-01 8.725543e-01
3.107347e+00 4.297668e-05 9.032470e-01 8.730783e-01
3.110806e+00 4.110771e-05 9.007780e-01 8.729115e-01
3.098544e+00 4.065194e-05 8.764850e-01 8.730564e-01
3.107868e+00 4.260440e-05 8.829480e-01 8.732212e-01
3.097486e+00 4.122467e-05 8.675310e-01 8.730516e-01
3.104381e+00 4.189372e-05 8.671250e-01 8.724990e-01
3.098576e+00 5.239019e-05 8.602910e-01 8.726200e-01
3.106525e+00 4.486893e-05 8.959130e-01 8.719111e-01
3.106407e+00 4.302233e-05 8.914670e-01 8.726362e-01
3.088003e+00 3.944195e-05 8.863430e-01 8.729830e-01
