# dim  N   mc   dt  Impsamp 
# 2    2 262394 0.1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.262738e+00 4.124983e-05 1.031289e+00 9.726023e-01
3.268277e+00 4.110474e-05 1.032945e+00 9.728109e-01
3.257578e+00 3.889289e-05 1.045085e+00 9.726251e-01
3.254390e+00 3.886506e-05 1.051907e+00 9.726566e-01
3.265549e+00 4.070762e-05 1.013031e+00 9.729014e-01
3.263393e+00 3.947249e-05 1.026635e+00 9.729719e-01
3.264749e+00 3.961924e-05 1.016552e+00 9.725623e-01
3.258834e+00 3.939198e-05 1.028875e+00 9.727176e-01
3.257619e+00 3.913551e-05 1.043207e+00 9.729014e-01
3.257298e+00 3.965270e-05 1.031304e+00 9.731901e-01
3.258781e+00 3.888384e-05 1.017560e+00 9.730758e-01
3.261000e+00 3.977510e-05 1.023101e+00 9.726499e-01
3.254826e+00 3.932882e-05 1.021665e+00 9.731749e-01
3.262016e+00 4.019958e-05 1.046036e+00 9.726470e-01
3.255959e+00 3.905298e-05 1.024322e+00 9.729405e-01
3.257556e+00 3.901558e-05 1.033404e+00 9.730701e-01
3.259914e+00 3.929263e-05 1.053582e+00 9.729491e-01
3.256133e+00 3.964566e-05 1.018678e+00 9.728967e-01
3.258938e+00 3.928408e-05 1.030376e+00 9.728528e-01
3.254278e+00 4.017841e-05 1.053077e+00 9.728300e-01
3.257001e+00 3.896744e-05 1.047066e+00 9.729310e-01
3.251960e+00 3.929402e-05 1.025128e+00 9.727452e-01
3.248169e+00 3.829905e-05 1.036323e+00 9.728738e-01
3.257131e+00 4.166404e-05 1.018593e+00 9.728500e-01
3.256689e+00 4.048264e-05 1.023103e+00 9.728700e-01
3.257291e+00 4.130623e-05 1.060023e+00 9.728786e-01
3.262550e+00 4.038989e-05 1.002228e+00 9.725880e-01
3.256195e+00 5.560260e-05 1.031476e+00 9.725889e-01
3.256745e+00 3.920156e-05 1.032491e+00 9.728024e-01
3.253658e+00 3.881551e-05 1.030972e+00 9.729738e-01
3.261322e+00 3.941290e-05 1.029769e+00 9.727947e-01
3.254149e+00 3.894939e-05 1.021377e+00 9.728433e-01
3.253397e+00 3.891030e-05 1.036565e+00 9.728538e-01
3.251551e+00 3.871335e-05 1.031291e+00 9.727766e-01
3.255088e+00 3.956369e-05 1.044577e+00 9.727985e-01
3.255403e+00 3.889921e-05 1.030719e+00 9.728147e-01
3.249783e+00 3.845742e-05 1.026425e+00 9.728252e-01
3.253561e+00 3.880716e-05 1.034922e+00 9.728367e-01
3.248343e+00 3.875795e-05 1.022375e+00 9.727900e-01
3.250061e+00 3.912198e-05 1.004772e+00 9.727661e-01
3.251657e+00 3.912758e-05 1.026777e+00 9.728643e-01
3.248215e+00 3.827896e-05 1.001618e+00 9.729796e-01
3.250148e+00 3.876049e-05 1.072826e+00 9.725613e-01
3.253247e+00 3.876938e-05 1.014709e+00 9.726890e-01
3.251079e+00 3.892736e-05 1.014329e+00 9.725966e-01
3.257372e+00 4.027676e-05 1.022841e+00 9.726347e-01
3.253099e+00 3.915657e-05 1.022877e+00 9.728290e-01
3.251371e+00 3.858905e-05 1.031347e+00 9.728157e-01
3.249188e+00 3.894489e-05 1.021388e+00 9.727728e-01
3.255070e+00 3.930691e-05 1.035874e+00 9.726871e-01
3.251484e+00 3.962126e-05 1.028584e+00 9.726585e-01
3.251219e+00 3.868817e-05 1.039260e+00 9.728986e-01
3.247350e+00 3.857225e-05 1.037803e+00 9.726585e-01
3.254000e+00 3.983587e-05 1.046595e+00 9.727890e-01
3.250887e+00 3.865409e-05 1.018365e+00 9.727385e-01
3.252054e+00 3.922158e-05 1.035095e+00 9.726108e-01
3.248661e+00 3.897868e-05 1.028073e+00 9.727309e-01
3.250798e+00 3.884454e-05 1.020927e+00 9.726213e-01
3.250373e+00 3.868723e-05 1.015153e+00 9.726099e-01
3.249148e+00 3.854664e-05 1.029436e+00 9.728624e-01
3.250662e+00 3.876252e-05 1.036771e+00 9.726747e-01
3.251520e+00 3.858410e-05 1.040638e+00 9.725765e-01
