# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.200939e+00 4.800174e-05 9.264720e-01 8.620691e-01
3.197493e+00 4.591551e-05 1.032451e+00 8.625416e-01
3.202658e+00 4.573260e-05 9.591730e-01 8.629952e-01
3.211877e+00 6.228040e-05 1.020166e+00 8.625007e-01
3.195958e+00 4.421928e-05 9.748810e-01 8.631609e-01
3.209341e+00 4.630819e-05 9.717050e-01 8.627398e-01
3.212806e+00 6.163355e-05 9.601870e-01 8.628751e-01
3.207953e+00 4.699174e-05 9.700930e-01 8.629189e-01
3.213249e+00 5.160399e-05 9.343370e-01 8.626988e-01
3.201015e+00 4.793112e-05 9.882960e-01 8.632600e-01
3.208940e+00 4.513299e-05 9.159440e-01 8.635382e-01
3.205669e+00 4.657429e-05 9.890850e-01 8.627760e-01
3.212475e+00 4.619385e-05 9.649340e-01 8.631485e-01
3.211246e+00 4.876871e-05 9.960700e-01 8.633143e-01
3.206330e+00 4.589328e-05 9.880710e-01 8.635830e-01
3.203548e+00 4.555689e-05 9.505710e-01 8.631933e-01
3.199594e+00 4.387245e-05 8.690300e-01 8.629361e-01
3.207145e+00 4.789121e-05 9.037020e-01 8.639508e-01
3.214328e+00 4.860812e-05 8.954670e-01 8.628780e-01
3.205099e+00 4.799995e-05 8.985830e-01 8.635630e-01
3.206341e+00 4.537553e-05 9.086400e-01 8.630704e-01
3.210176e+00 4.523385e-05 1.005827e+00 8.630799e-01
3.209535e+00 4.592138e-05 9.557550e-01 8.636287e-01
3.205286e+00 4.573510e-05 9.846840e-01 8.631019e-01
3.208234e+00 4.677360e-05 1.020535e+00 8.631571e-01
3.198057e+00 4.376361e-05 1.017705e+00 8.628722e-01
3.205804e+00 5.660490e-05 9.741690e-01 8.636049e-01
3.205725e+00 4.736322e-05 9.522850e-01 8.623768e-01
3.205324e+00 4.526134e-05 9.980910e-01 8.630761e-01
3.199458e+00 4.592525e-05 9.062910e-01 8.638803e-01
3.200350e+00 5.057153e-05 1.169385e+00 8.632810e-01
3.203163e+00 4.552886e-05 1.091285e+00 8.633582e-01
3.196606e+00 4.534936e-05 9.429810e-01 8.624006e-01
3.211189e+00 4.564991e-05 9.226520e-01 8.626598e-01
3.192799e+00 4.468812e-05 9.022350e-01 8.633315e-01
3.212617e+00 4.494500e-05 8.868440e-01 8.638326e-01
3.202491e+00 5.176607e-05 8.813660e-01 8.629885e-01
3.211363e+00 6.698617e-05 9.839430e-01 8.633601e-01
3.204254e+00 4.798970e-05 8.688200e-01 8.634525e-01
3.201453e+00 4.491866e-05 8.654400e-01 8.629847e-01
3.212603e+00 5.095835e-05 8.661620e-01 8.630647e-01
3.205731e+00 4.855180e-05 9.062130e-01 8.636183e-01
3.210842e+00 5.361097e-05 9.573270e-01 8.639117e-01
3.202572e+00 5.320961e-05 9.086380e-01 8.629761e-01
3.197036e+00 5.096889e-05 8.741480e-01 8.633601e-01
3.191895e+00 4.564583e-05 9.447640e-01 8.631628e-01
3.203570e+00 5.112395e-05 8.968600e-01 8.636449e-01
3.203729e+00 4.368190e-05 9.299380e-01 8.634391e-01
3.209425e+00 5.409150e-05 8.602390e-01 8.635821e-01
3.205644e+00 4.859297e-05 8.539220e-01 8.627960e-01
3.209091e+00 4.514316e-05 8.662540e-01 8.640861e-01
3.202552e+00 4.449698e-05 8.572950e-01 8.633620e-01
3.203589e+00 6.133662e-05 9.828580e-01 8.637974e-01
3.199863e+00 4.503420e-05 9.008970e-01 8.627894e-01
3.207249e+00 4.908002e-05 8.891120e-01 8.636164e-01
3.198576e+00 4.472635e-05 8.782310e-01 8.636354e-01
3.199128e+00 4.632925e-05 9.030400e-01 8.624206e-01
3.206145e+00 4.817748e-05 9.635300e-01 8.632838e-01
3.193083e+00 4.398346e-05 9.987620e-01 8.630666e-01
3.202457e+00 4.512025e-05 9.759730e-01 8.633229e-01
3.199078e+00 4.523565e-05 9.701400e-01 8.636040e-01
3.199201e+00 4.898775e-05 8.912440e-01 8.631457e-01
3.201557e+00 4.387979e-05 9.190400e-01 8.636573e-01
3.200889e+00 4.416405e-05 1.115357e+00 8.642766e-01
3.202206e+00 4.443027e-05 1.191754e+00 8.632867e-01
3.189457e+00 4.434374e-05 1.107701e+00 8.629751e-01
3.199323e+00 4.438526e-05 1.076347e+00 8.632800e-01
3.196538e+00 4.357771e-05 9.846520e-01 8.630485e-01
3.202091e+00 4.909816e-05 1.060602e+00 8.631533e-01
3.195049e+00 4.541298e-05 9.944110e-01 8.626140e-01
3.201660e+00 4.712332e-05 9.564930e-01 8.636192e-01
3.192484e+00 4.373830e-05 1.074754e+00 8.637707e-01
